ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related,compound_score,sentiment
Stacey Ma Dukes Hopkins,"@MARTAarmy Had no idea, but how about something along Campbellton Rd. Atlanta extends a lot further than the West End and we have MARTA riders in South Fulton, Tri-Cities and Clayton Co.",2024-10-29T04:54:02.000Z,0.0,0.0,0.0,10.0,True,0.0387,neutral
Atlanta Business Chronicle,The project will add quick bus service to the Southwest Atlanta corridor. https://t.co/sPaDVcKBUV,2024-10-27T00:00:09.000Z,0.0,2.0,0.0,734.0,True,0.0,neutral
Atlanta Business Chronicle,The project will add quick bus service to the Southwest Atlanta corridor. https://t.co/hHVqNkoyVm,2024-10-26T10:05:20.000Z,0.0,0.0,0.0,677.0,True,0.0,neutral
Atlanta Business Chronicle,The project will add quick bus service to the Southwest Atlanta corridor. https://t.co/iXbbevrE8F,2024-10-25T19:30:29.000Z,12.0,1.0,0.0,786.0,True,0.0,neutral
Aerotropolis Atlanta,"MARTA has tweaked plans for an extensive, bus rapid transit route planned for south metro Atlanta to include direct access to the world’s largest airport and Georgia’s biggest employer. See the link below for more details. 

https://t.co/daVfQtns6P",2024-10-23T20:00:11.000Z,1.0,0.0,0.0,52.0,True,0.0,neutral
Freedom and Liberty for All🏴,"The obvious problem with this is we can’t get to the final leg of our destination cheaply.

Say I train ride to Atlanta. I can now Uber for $15-50/ride. I can’t walk across the entire city. I have no bike. I have no car. The bus is $$$ and would take hours. Marta? Heh. Now what?",2024-10-22T16:34:34.000Z,3.0,0.0,1.0,72.0,True,-0.7941,negative
freeborn Black woman first of her name,RT @NW_Horadam: Massive props to @jasonsdozier for fighting back against the data center lobby trying to carve out an exemption from our ne…,2024-10-19T21:08:44.000Z,0.0,19.0,0.0,0.0,True,-0.34,negative
Nathaniel Horadam,"Massive props to @jasonsdozier for fighting back against the data center lobby trying to carve out an exemption from our new legislation.

These locusts want to gobble up prime Intown real estate. We need it for housing.

All Atlantans should oppose it.

https://t.co/OztJuPxRkN",2024-10-19T00:01:09.000Z,83.0,19.0,3.0,4065.0,True,-0.2732,negative
The Fulton County Neighbor,MARTA Reveals First Pride-themed Buses https://t.co/OUv5kDeaFH,2024-10-17T18:01:34.000Z,0.0,0.0,0.0,29.0,True,0.0,neutral
Anthony LaMesa,RT @atlurbanist: At this point there are endangered sea turtles who have spent more time in a MARTA rail car than certain members of the MA…,2024-10-16T19:22:36.000Z,0.0,28.0,0.0,0.0,True,0.2732,positive
deray,"RT @AlexIp718: Context: 93 MARTA bus trips have been cancelled today alone, preventing residents of Atlanta + Fulton, DeKalb, and Clayton C…",2024-10-16T18:55:25.000Z,0.0,142.0,0.0,0.0,True,-0.4767,negative
Alex Ip 葉清霖 is alexip718.bsky.social,"Context: 93 MARTA bus trips have been cancelled today alone, preventing residents of Atlanta + Fulton, DeKalb, and Clayton Counties from accessing early voting locations https://t.co/Qv4ltiAvae",2024-10-16T18:03:08.000Z,308.0,165.0,10.0,27933.0,True,-0.4767,negative
Stacey Ma Dukes Hopkins,Some of y'all in Atlanta don't use MARTA regularly and it shows.,2024-10-16T17:35:50.000Z,0.0,0.0,0.0,112.0,True,0.0,neutral
Everything Georgia,"During the Atlanta Pride festival this past weekend, MARTA received complaints about long wait times and limited service, leading the agency to reconsider its weekend strategies. 

Scheduled track work and construction left some passengers waiting nearly an hour for a train. https://t.co/WqGLbrAoFt",2024-10-16T15:45:00.000Z,266.0,26.0,33.0,41446.0,True,0.25,positive
Darin Givens,"At this point there are endangered sea turtles who have spent more time in a MARTA rail car than certain members of the MARTA board have. 

https://t.co/sVtkJOqp7E",2024-10-16T13:42:44.000Z,203.0,28.0,1.0,5215.0,True,0.2732,positive
WSB-TV,Complaints over wait times and limited track use prompted the transit agency to look into new strategies for weekend travel.,2024-10-16T10:00:47.000Z,41.0,5.0,38.0,0.0,True,-0.5574,negative
WSB-TV,MARTA explores changing weekend schedule after complaints over snarls on Atlanta Pride weekend https://t.co/kSCQsvmKHO,2024-10-16T09:45:05.000Z,3.0,0.0,0.0,4277.0,True,-0.0772,negative
East Hall Heretic,"RT @AlexIp718: All of Atlanta looking at Mayor Andre Dickens, MARTA CEO Collie Greenwood and the Board of Directors (if they are still arou…",2024-10-16T00:55:12.000Z,0.0,30.0,0.0,0.0,True,0.0,neutral
ATL26,RT @MARTAtransit: Join @KLTrueColors and MARTA Artbound today (10/15) from 4-5 PM at West End Station to celebrate one of Atlanta's brighte…,2024-10-15T19:24:05.000Z,0.0,2.0,0.0,0.0,True,0.7096,positive
Alex Ip 葉清霖 is alexip718.bsky.social,"All of Atlanta looking at Mayor Andre Dickens, MARTA CEO Collie Greenwood and the Board of Directors (if they are still around by then) https://t.co/RIguHf8Op5",2024-10-15T18:33:27.000Z,199.0,30.0,6.0,7453.0,True,0.0,neutral
Anthony LaMesa,"RT @ThreadATL: “In retrospect, we should not have scheduled trackway work in the system this past weekend"" says a MARTA spokesperson regard…",2024-10-15T17:02:59.000Z,0.0,9.0,0.0,0.0,True,0.0,neutral
MARTA,"Join @KLTrueColors and MARTA Artbound today (10/15) from 4-5 PM at West End Station to celebrate one of Atlanta's brightest stage talents, Brad Raymond! Don’t miss his powerful performance of ""Black Like Me"", inspired by Langston Hughes' ""Dream Variations"". https://t.co/b8sg8vtMRW",2024-10-15T16:35:07.000Z,1.0,2.0,0.0,324.0,True,0.9686,positive
ThreadATL,"“In retrospect, we should not have scheduled trackway work in the system this past weekend"" says a MARTA spokesperson regarding the ridiculous wait times during Pride. Thousands of people are learning to not trust MARTA for events. That stinks.

(paywall)

https://t.co/Jw9oaMKQJw",2024-10-15T16:21:40.000Z,62.0,9.0,5.0,2890.0,True,-0.5862,negative
Atlanta City Council,"🔊LISTEN: City Council man @ByronAmos joins the AutoNsider to discuss public transportation and pedestrian safety in Atlanta.

The conversation highlighted various issues, including traffic congestion, the importance of MARTA, the need for better communication between the public https://t.co/rQjxCTW3as",2024-10-15T15:33:29.000Z,0.0,0.0,0.0,209.0,True,0.802,positive
The Atlanta Journal-Constitution,"“You are not ready!” one rider wrote on X, formerly Twitter. “How will you cope during the World Cup??”",2024-10-15T15:30:41.000Z,3.0,0.0,4.0,0.0,True,0.0,neutral
FOX 5 Atlanta,The Metropolitan Atlanta Rapid Transit Authority (MARTA) has appointed Steven Parker and LaShanda Dawkins to key interim leadership roles. https://t.co/DvzDa29Gee,2024-10-15T02:10:05.000Z,1.0,0.0,0.0,1422.0,True,0.0772,positive
Anthony LaMesa,RT @dougnagy: Please compare today’s MARTA Atlanta Pride disaster + absent leadership with inspiring @wmataGM Randy Clarke on 4th of July i…,2024-10-14T16:55:38.000Z,0.0,6.0,0.0,0.0,True,0.34,positive
FOX 5 Atlanta,The Metropolitan Atlanta Rapid Transit Authority (MARTA) has appointed Steven Parker and LaShanda Dawkins to key interim leadership roles. https://t.co/Zy2pedpiEM,2024-10-14T16:20:04.000Z,1.0,0.0,2.0,1153.0,True,0.0772,positive
Atlanta News First ,"Sunday was the last day of Atlanta Pride — and it went out in style.

A three-day-long event of celebration and remembrance, Atlanta Pride culminates in the Atlanta Pride Parade, which drew more than 100,000 marchers and onlookers. The parade began at the Civic Center Marta Station, headed down Peachtree Street, turned right onto 10th Street and ended at Piedmont Park.

#atlantanewsfirst #atlantanews #georgia #atlanta #pride",2024-10-14T15:18:34.000Z,2.0,0.0,0.0,135.0,True,0.7351,positive
"City of Atlanta, GA","Thousands came together in Midtown yesterday for the Annual Atlanta Pride Parade, celebrating love, inclusion, and solidarity. Starting at the MARTA Civic Center station and concluding at Piedmont Park, the parade was a powerful expression of support for the LGBTQIA+ community. https://t.co/34VdsXjers",2024-10-14T14:49:23.000Z,19.0,5.0,4.0,5921.0,True,0.9517,positive
Douglas Nagy,Please compare today’s MARTA Atlanta Pride disaster + absent leadership with inspiring @wmataGM Randy Clarke on 4th of July in Washington DC.,2024-10-14T01:32:34.000Z,38.0,6.0,0.0,1717.0,True,0.34,positive
FOX 5 Atlanta,"The streets of Atlanta will come alive with excitement and vibrant energy as crowds gather for the annual Pride Parade. The event, a highlight of the city's Pride celebrations, will kick off at noon at the Atlanta Civic Center MARTA station. https://t.co/n2BNA3jLOa",2024-10-13T21:50:01.000Z,13.0,3.0,20.0,4757.0,True,0.9477,positive
KRonn,"Here are the early voting locations in Atlanta, Fulton County. The High Museum is a great location, on Marta and you can visit the museum afterward. #Oct15EarlyVotingAtlanta

https://t.co/8584xEYAMR",2024-10-13T20:57:04.000Z,0.0,0.0,0.0,22.0,True,0.6249,positive
Anthony LaMesa,"RT @dougnagy: Looking to take MARTA to one of Atlanta’s busiest events, the Pride Parade? The next train isn’t for 42 MINUTES. Atlanta dese…",2024-10-13T16:30:16.000Z,0.0,15.0,0.0,0.0,True,0.34,positive
Douglas Nagy,"Looking to take MARTA to one of Atlanta’s busiest events, the Pride Parade? The next train isn’t for 42 MINUTES. Atlanta deserves better. 😡 https://t.co/bLcEkVLiV9",2024-10-13T15:23:17.000Z,265.0,20.0,16.0,13206.0,True,0.6486,positive
FOX 5 Atlanta,"The streets of Atlanta will come alive with excitement and vibrant energy as crowds gather for the annual Pride Parade. The event, a highlight of the city's Pride celebrations, will kick off at noon at the Atlanta Civic Center MARTA station. https://t.co/vBWknoDIL0",2024-10-13T13:30:10.000Z,19.0,6.0,43.0,5398.0,True,0.9477,positive
WSB Radio,The parade starts at the MARTA Civic Center station and continues down Peachtree Street. https://t.co/M6jgPCTM2h,2024-10-13T12:58:33.000Z,0.0,0.0,1.0,574.0,True,0.0,neutral
95.5 WSB,The parade starts at the MARTA Civic Center station and continues down Peachtree Street.,2024-10-13T12:58:33.000Z,56.0,4.0,44.0,0.0,True,0.0,neutral
Anthony LaMesa,"RT @dougnagy: MARTA has cut service for the busy Atlanta Pride weekend. Sunday parade trains will again have angry customers + dangerous, c…",2024-10-12T15:10:54.000Z,0.0,6.0,0.0,0.0,True,-0.7269,negative
Douglas Nagy,"MARTA has cut service for the busy Atlanta Pride weekend. Sunday parade trains will again have angry customers + dangerous, crush load conditions.",2024-10-12T14:23:43.000Z,46.0,6.0,3.0,2649.0,True,-0.7717,negative
Eric Phillips,"A lot of talk in Atlanta about the 4 proposed infill MARTA stations that cross the BeltLine… but are they the top 4 infill stations that *should* be prioritized, or perhaps 4 of a broader list, with other stations topping all or some of them?

Mechanicsville comes to mind. 👀",2024-10-11T13:17:24.000Z,34.0,2.0,5.0,2102.0,True,0.296,positive
Atlanta News First ,"Atlanta Pride began before the weekend with a visit from the Second Gentleman, rainbow MARTA buses, and a party at Atlanta City Hall.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-10-11T10:26:36.000Z,6.0,0.0,0.0,140.0,True,0.8357,positive
Susie Greenberg,"Happy PRIDE, Atlanta! 🌈 March to #GOTV - Get Out The Vote - with Team Susie and @gaequality this Sunday at the #AtlantaPrideParade! We invite you to join in on the celebration. 

Coming? Bringing friends? Let us know in the comments so we can look out for you!

🌈 Atlanta Pride Parade with Susie Greenberg
🌈 Sunday, October 13
🌈 Meet at 11 AM @ Civic Center Marta Station

#Susie4GA #PRIDE #AtlantaPRIDE2024 #GeorgiaEquality",2024-10-09T14:32:02.000Z,80.0,0.0,2.0,0.0,True,0.9466,positive
The Atlanta Journal-Constitution,"City Councilmember Andrea L. Boone and Mayor Andre Dickens were on hand Tuesday to open a new affordable housing complex in southwest Atlanta, close to the Hamilton E. Holmes MARTA station.",2024-10-09T10:00:18.000Z,27.0,1.0,6.0,0.0,True,0.4939,positive
"City of Atlanta, GA","Earlier today, we celebrated the grand opening of Hamilton Hills Apartments in Southwest Atlanta! This new, modern 52-unit community near the H.E. Holmes MARTA Station is a vital addition to our city, connecting residents to key opportunities and advancing housing equity. Thank https://t.co/9599V2sptM",2024-10-08T22:08:33.000Z,14.0,2.0,1.0,2381.0,True,0.923,positive
Rough Draft Atlanta,"Monday remembrance Oct. 7 — Today marks the first anniversary of the Hamas terrorist attack on Israel, which is being marked with several local events across metro Atlanta. We also have a roundup of related podcasts in today's Look & Listen. ☀️ A crisp morning will lead to sun and 84° this afternoon. 🚇 The Brookhaven MARTA station is…...

",2024-10-07T13:27:18.000Z,0.0,0.0,0.0,0.0,True,-0.8316,negative
Atlanta News First ,"MARTA Gold Line trains will skip Brookhaven station for six weeks starting Monday, Oct. 7.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-10-07T13:01:23.000Z,1.0,0.0,0.0,198.0,True,0.5849,positive
Atlanta News First ,"An officer was involved in a shooting at the College Park MARTA station, according to MARTA police.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-10-07T03:45:26.000Z,9.0,0.0,0.0,247.0,True,0.5849,positive
FOX 5 Atlanta,BREAKING NEWS: An officer was involved in a shooting at the College Park MARTA station late Sunday evening. FOX 5 Atlanta is working to learn more information about this incident.,2024-10-07T03:41:20.000Z,25.0,6.0,7.0,0.0,True,0.0,neutral
Rep. Saira Draper,"GA Representative @votesaira knows more about voter protection in Georgia than *anyone*. She’s worked as the director of voter protection for the Democratic Party of Georgia and the Georgia director of voter protection for the Biden 2020 campaign. Here’s what she wants you to know:

- VOTE EARLY: Not only is early voting easier (more locations to vote and shorter lines), but it helps prevent chaos on Election Day itself. Many of the new regulations are designed to make voting take longer. On Election Day, expect long lines to vote.
- CHECK YOUR REGISTRATION: Over 100,000 voters have been removed from voter rolls. Check your status and register before tomorrow. 
- GET INVOLVED: Come to the State Election Board meeting on October 8th at 9:00am in room 341 at the Capitol in downtown Atlanta. Park in the Pete Hackney parking deck or take MARTA.
- LOCAL ELECTIONS MATTER: Local elections impact your daily life more than the presidency. Vote down the ballot.

#YourVoteMatters #votingRights #georgia #electionboard #georgiastateelectionboard #2024election",2024-10-06T13:56:25.000Z,178.0,0.0,25.0,1230.0,True,0.3611,positive
Mr. Sunkarrii,#atlanta #afrofuturism #marta  #urban #training #futuristic  #movingforwardinlife #iam  #ase  #blackexcellence #staywoke #architects #atl ,2024-10-03T18:38:12.000Z,4.0,0.0,0.0,249.0,True,0.0,neutral
Neighbor Newspapers,"Have You Seen It? MARTA unveiled a new mosaic art installation at its recently remodeled Airport Station. The mosaic, by Local Artist Michael Jones, was inspired by the Atlanta skyline. Click the link in our story to learn more!
📸: Special
#Atlanta #MARTA #AirportStation #MARTAStation #MARTAStationRenovation #MARTAart",2024-10-02T21:45:09.000Z,5.0,0.0,0.0,0.0,True,0.7558,positive
11Alive,"The Georgia Bureau of Investigation is responding to a shooting involving an officer on Monday night, authorities said.",2024-10-01T15:17:48.000Z,0.0,0.0,0.0,24.0,True,0.0,neutral
11Alive,"The Georgia Bureau of Investigation is responding to a shooting involving an officer on Monday night, authorities said.",2024-10-01T10:31:33.000Z,1.0,0.0,0.0,114.0,True,0.0,neutral
WSB-TV,MARTA police requested GBI to investigate the shooting that happened at Oakland Park.,2024-10-01T08:00:30.000Z,7.0,3.0,0.0,0.0,True,0.0,neutral
11Alive News,"Investigation underway after shooting involving officer in Atlanta, MARTA Police says https://t.co/ik6Do7uAVU",2024-10-01T05:12:03.000Z,0.0,0.0,0.0,692.0,True,0.0,neutral
WSB-TV,GBI investigating officer-involved shooting at Atlanta park https://t.co/etyXOOaxeK,2024-10-01T04:00:14.000Z,2.0,2.0,0.0,2029.0,True,0.0,neutral
Atlanta News First,DEVELOPING https://t.co/PYrMS28LRZ,2024-10-01T03:54:37.000Z,2.0,1.0,0.0,384.0,True,0.0,neutral
CBS46,DEVELOPING https://t.co/PYrMS28LRZ,2024-10-01T03:54:37.000Z,2.0,1.0,0.0,774.0,True,0.0,neutral
Atlanta Business Chronicle,The push comes as city officials scrutinize how MARTA has handled its transit-expansion program. https://t.co/vl3d2WquHd,2024-09-28T12:00:36.000Z,0.0,0.0,0.0,684.0,True,0.0,neutral
Anthony LaMesa,"RT @mstigall: Videos like this is why I take MARTA to Atlanta United and other games.

The feeling of a communal experience. That’s what sp…",2024-09-27T20:16:00.000Z,0.0,4.0,0.0,0.0,True,0.7003,positive
Patrick Quinn,"RIGHT NOW: MARTA bus just towed away after it was stranded in NW Atlanta due to major flooding from Hurricane Helene.

All riders and driver are safe. https://t.co/olVN9UBLhV",2024-09-27T19:23:51.000Z,2.0,0.0,0.0,583.0,True,0.4404,positive
Atlanta Business Chronicle,An audit found MARTA's expansion program is owed up to $70 million. The agency's CEO turned down an invite to discuss the findings with Atlanta City Council. https://t.co/2JNiYnocOp,2024-09-27T14:00:21.000Z,3.0,0.0,0.0,559.0,True,0.1531,positive
WSB-TV,Channel 2's Alison Mastrangelo found a MARTA bus with passengers on board stopped before being stuck in flood waters in northwest Atlanta >>> https://2wsb.tv/4egzoor,2024-09-27T12:33:15.000Z,848.0,251.0,108.0,46892.0,True,-0.4404,negative
11Alive,Atlanta Fire Rescue said it rescued 25 civilians in the Peachtree Battle area of Buckhead and was using MARTA buses for people to shelter in.,2024-09-27T10:44:41.000Z,17.0,0.0,0.0,725.0,True,0.2732,positive
Atlanta Business Chronicle,An audit found MARTA's expansion program is owed up to $70 million. The agency's CEO turned down an invite to discuss the findings with Atlanta City Council. https://t.co/CdzQAnFIXA,2024-09-27T02:05:16.000Z,0.0,0.0,0.0,1113.0,True,0.1531,positive
The Fulton County Neighbor,MARTA Installs New Mosaic Art at Atlanta's Airport Station https://t.co/F2Klp3LYV9,2024-09-26T21:01:18.000Z,0.0,0.0,0.0,223.0,True,0.0,neutral
Matt 🚍🚲🚇🏘️,"Videos like this is why I take MARTA to Atlanta United and other games.

The feeling of a communal experience. That’s what sports are all about!

Every transit agency should lean in and highlight this.",2024-09-26T19:59:42.000Z,65.0,4.0,4.0,3111.0,True,0.8172,positive
Atlanta Business Chronicle,An audit found MARTA's expansion program is owed up to $70 million. The agency's CEO turned down an invite to discuss the findings with Atlanta City Council. https://t.co/iZL7KhofXn,2024-09-26T19:30:12.000Z,4.0,1.0,0.0,2554.0,True,0.1531,positive
The Atlanta Journal-Constitution,"MARTA General Manager and CEO Collie Greenwood did not attend a planned meeting with the Atlanta City Council on Wednesday, saying the transit agency intends to talk with Mayor Andre Dickens instead.",2024-09-26T17:00:31.000Z,3.0,0.0,0.0,0.0,True,0.0,neutral
"Doug Shipman, Atlanta City Council President","Yesterday correspondence between MARTA and me was referenced in the FEC Comm mtg

Here is my letter and the response. Transparency matters and I will continue to advocate for Atlanta taxpayers https://t.co/yhmcDjP16z",2024-09-26T12:07:30.000Z,38.0,7.0,0.0,3997.0,True,0.0258,neutral
Doug Shipman,RT @DougShipmanATL: Shipman said he remains frustrated “that ⁦@MARTAtransit⁩ chooses silence over transparency. Their lack of communication…,2024-09-25T21:19:06.000Z,0.0,10.0,0.0,0.0,True,-0.6908,negative
"Doug Shipman, Atlanta City Council President","Shipman said he remains frustrated “that ⁦@MARTAtransit⁩ chooses silence over transparency. Their lack of communication matches their lack of project and service delivery, both of which are failing MARTA riders and broader residents of Atlanta.”
 https://t.co/CfjtzKmnhA",2024-09-25T21:18:23.000Z,60.0,10.0,3.0,3050.0,True,-0.8834,negative
The Atlanta Journal-Constitution,ICYMI: Atlanta United unveiled its MARTA line last week in a nod to the mass transit option’s importance to the city and to the MLS team’s supporters.,2024-09-23T01:00:09.000Z,18.0,1.0,0.0,0.0,True,0.802,positive
WABE News,Atlanta Hartsfield-Jackson International Airport will pilot automated transit pods that can transport riders to various access points around the airport. California-based company Glydways developed the pods. The pilot is a result of a 2019 feasibility study that found several areas south of the metro with transit and connectivity gaps. Glydways and MARTA will split the $20 million cost and construction is set to begin in 2026. Tap the link in bio for the story. (📸: Courtesy of Glydways),2024-09-21T20:39:05.000Z,80.0,0.0,9.0,0.0,True,0.3612,positive
Neighbor Newspapers,"A new MARTA bus honoring late Congressman John Lewis has been unveiled! Have you seen it? Lewis, a Civil Rights icon, was also a public transit advocate. Click the link in our story to read more!
 📸 : D’Andre Ford Photography
#Atlanta #MARTA #JohnLewis #JohnLewisBus #HonoringJohnLewis #PublicTransitAdvocate",2024-09-20T17:09:50.000Z,2.0,0.0,0.0,0.0,True,0.5972,positive
Stacey Ma Dukes Hopkins,"I love visiting the goats on Harbin Rd. in Atlanta. Walking down this street tho? Not so much. 

Not one sidewalk and this is the best access to the 83 Marta bus for folks living on Landrum Dr. The 66 bus doesn't run early enough for some folks to get to work on time. https://t.co/KRtsxlfoo8",2024-09-20T16:43:30.000Z,6.0,2.0,0.0,145.0,True,0.8555,positive
Darin Givens,"Testing out new technologies to see how they can serve commuters getting to airport jobs -- it's a fine thing. No argument. 

But I'm baffled as to why MARTA is spending $10 million on this test that's otherwise managed by Community Improvement Districts.

https://t.co/IdNDqd3XDZ",2024-09-20T04:43:48.000Z,40.0,3.0,2.0,1775.0,True,0.4678,positive
Darin Givens,"A past MARTA chief pointed out that the system was built to run trains at *90 second intervals*. 

We've got incredible potential for massive levels of growth next to high-frequency rail right here in Atlanta. We need to put these pieces together &amp; stop wasting this chance.",2024-09-19T16:45:22.000Z,177.0,16.0,4.0,5178.0,True,-0.0772,negative
AJC Sports,Atlanta United unveils its MARTA collection https://t.co/23TyYl8h8j,2024-09-19T00:00:03.000Z,0.0,0.0,0.0,637.0,True,0.4215,positive
AJC Sports,Atlanta United unveils its MARTA collection https://t.co/XzgcPut1Eh,2024-09-18T23:00:06.000Z,0.0,0.0,0.0,621.0,True,0.4215,positive
AJC Sports,Atlanta United unveils its MARTA collection https://t.co/BId4bCH67p,2024-09-18T18:30:03.000Z,0.0,0.0,0.0,469.0,True,0.4215,positive
95.5 WSB,"The other six long-term parking spots for MARTA are expected to be upgraded and reactivated through April 2025 on a rolling schedule, according to the agency.",2024-09-18T14:00:11.000Z,1.0,0.0,0.0,0.0,True,0.0,neutral
WSB Radio,"The other six long-term parking spots for MARTA are expected to be upgraded and reactivated through April 2025 on a rolling schedule, according to the agency. https://t.co/HWhOJju35H",2024-09-18T14:00:08.000Z,0.0,0.0,0.0,315.0,True,0.0,neutral
GPB News,"MARTA officials rolled out a new bus with a design honoring the late congressman and civil rights leader John Lewis at an event in College Park last week. 

GPB's Amanda Andrews reports.
https://t.co/X3xBQh4U8k",2024-09-17T15:35:03.000Z,2.0,2.0,0.0,245.0,True,0.5106,positive
Clayton County TV,"In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/v19O42UDSK",2024-09-17T14:30:10.000Z,0.0,0.0,0.0,3.0,True,0.0772,positive
Clayton County Government (Board of Commissioners),"In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/kBIIvZqqRe",2024-09-17T14:30:10.000Z,0.0,0.0,0.0,12.0,True,0.0772,positive
The Atlanta Journal-Constitution,Atlanta United unveiled its MARTA line on Monday in a nod to the mass transit option’s importance to the city and to the MLS team’s supporters.,2024-09-17T01:30:02.000Z,38.0,2.0,2.0,0.0,True,0.802,positive
Atlanta Journal-Constitution,Atlanta United unveils its MARTA collection https://t.co/fYYd7TCWpf,2024-09-16T22:36:03.000Z,2.0,1.0,0.0,3933.0,True,0.4215,positive
The Atlanta Journal-Constitution,Atlanta United unveiled its MARTA line on Monday in a nod to the mass transit option’s importance to the city and to the MLS team’s supporters.,2024-09-16T22:00:12.000Z,21.0,1.0,0.0,0.0,True,0.802,positive
Donna Lowry,Special Atlanta bus design honors civil rights icon John Lewis https://t.co/h7tJAjFE9r,2024-09-16T21:14:10.000Z,6.0,1.0,3.0,338.0,True,0.7184,positive
Atlanta Journal-Constitution,Atlanta United unveils its MARTA collection https://t.co/nUm0yIvkrT,2024-09-16T17:11:03.000Z,0.0,2.0,0.0,2942.0,True,0.4215,positive
Atlanta Journal-Constitution,Atlanta United unveils its MARTA collection https://t.co/ClFckM9n3l,2024-09-16T16:46:03.000Z,3.0,1.0,2.0,3230.0,True,0.4215,positive
Clayton County Government (Board of Commissioners),"In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/nwlpDrkSxY",2024-09-16T15:30:11.000Z,0.0,0.0,0.0,29.0,True,0.0772,positive
Clayton County TV,"In observance of National Voter Registration Day 2024 on Tuesday, Sept. 17, the Metropolitan Atlanta Rapid Transit Authority (MARTA) will host non-partisan voter registration events at various Marta stations, from 2 p.m. until 6 p.m. #claytonconnected https://t.co/WSV6INVpF2",2024-09-16T15:30:11.000Z,0.0,0.0,0.0,14.0,True,0.0772,positive
Atlanta News First ,"Lewis was one of the Freedom Riders who helped the interstate bus system and a “tireless advocate” for MARTA, according to the agency.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-09-14T13:07:57.000Z,33.0,0.0,0.0,476.0,True,0.8399,positive
CNN,"Railcars once filled with bustling commuters in the city of Atlanta are now 65 feet below the Atlantic Ocean and filled with inquisitive fish, sea turtles and coral.

At the end of last year, the Metropolitan Atlanta Rapid Transit Authority dumped two railcars off Georgia’s coast as part of a program to develop reef habitats and marine wildlife with the Georgia Department of Natural Resources Reef Project. Any hazardous materials were removed first, and they were inspected by the US Coast Guard.

In August, the DNR Coastal Resources Division made its first dive to check on the cars and discovered soft coral beginning to grow and at least nine species of game fish.

Read more at the link in @cnn’s bio.

📸: Cameron Brinton; MARTA/Georgia Department of Natural Resources",2024-09-13T20:11:51.000Z,45284.0,0.0,480.0,0.0,True,0.5106,positive
Atlanta News First ,"Three people are ""claiming injury"" after a MARTA bus struck a tree, according to the agency.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-09-13T03:34:17.000Z,1.0,0.0,0.0,152.0,True,-0.1509,negative
